artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
eleni karaindrou,nostalgia song - live,0So3HVtk1F0ZOpiib9WTii,29,0.932,0.343,146320,0.0696,0.951,D,0.0583,-29.237,Minor,0.0352,104.625,4,0.231
jesus culture,not afraid - live,1HA6SIpOUXGo2qDxHFmKDm,48,0.0242,0.469,445293,0.761,0.0,F#,0.205,-5.827,Major,0.034,79.03,4,0.246
planetshakers,not alone - live in asia,2H8kYXg79vAZlPiTKbOi38,38,0.00837,0.317,358650,0.706,0.0276,A#,0.111,-7.534,Major,0.0427,151.979,3,0.167
passion,not ashamed - live,7D2q2hjCy07A69gLpGOAOH,33,0.00404,0.365,322053,0.982,0.00144,D#,0.391,-3.986,Major,0.174,166.025,4,0.129
grateful dead,"not fade away/goin' down the road feeling bad - live at manhattan center, new york, ny, april 5, 1971",3JZeVTm20lmT0wTui4oWh9,47,0.0957,0.48,552693,0.549,0.788,A,0.114,-12.129,Major,0.031,89.542,4,0.872
vertical worship,not for a moment (after all) [feat. meredith andrews] [live],12onQS3DqXatOWDk4FVmBi,41,0.0918,0.358,352693,0.45,0.0,E,0.105,-5.94,Major,0.0288,138.908,4,0.226
will reagan,not in a hurry (live),2XAYoQogLa4y2SGRX9BhTs,36,0.443,0.286,324394,0.527,1.16e-05,A,0.139,-7.411,Major,0.0371,75.999,4,0.369
united pursuit,not my own (live),00QfDLKbjYi45B72x6vg9Z,40,0.962,0.34,474051,0.0174,0.000374,B,0.107,-16.227,Major,0.0354,110.207,4,0.105
kevin hart,not smart - live,0XNwQfMIhnoF6VH975OVM3,31,0.904,0.645,231920,0.285,1.3e-05,B,0.727,-14.843,Minor,0.887,122.157,4,0.461
gary gulman,not that into you - live,0bUd7hWr93HFMctna0MI9H,24,0.863,0.501,153923,0.679,0.0,B,0.706,-16.189,Major,0.953,80.236,4,0.439
hillsong united,not today - live,1L9VQggV28PPHI9Y3L13XI,40,0.0221,0.52,246533,0.921,0.0,B,0.797,-4.613,Minor,0.0688,94.966,4,0.416
villagers,nothing arrived - live from spotify london,0TQ8ZHFhrbH9I0WRjIzOCQ,70,0.929,0.579,219093,0.415,0.0018,G,0.671,-11.599,Major,0.0397,102.713,4,0.42
jesus culture,nothing but the blood - live,2DLPHrdpOcvlDiYc2yZmvs,43,0.138,0.179,242413,0.714,0.0107,B,0.456,-5.896,Major,0.0632,132.444,4,0.128
chris cornell,nothing compares 2 u - live at siriusxm/2015,0tUELgOuOJ3KCsYMDDsNvD,63,0.609,0.434,303907,0.327,1.78e-06,C,0.686,-10.72,Major,0.0312,119.506,4,0.295
seu worship,nothing else matters (live) [feat. joel davis & amy davis],1ibqRdv2jlhyYI8Mv5NUmg,26,0.218,0.42,373452,0.39,2.63e-05,C,0.709,-9.222,Major,0.0311,123.9,4,0.105
will reagan,nothing i hold on to (live),2orHAZyBJH5rbojtwPsztm,55,0.608,0.462,376093,0.361,0.0,G,0.206,-10.513,Major,0.0291,141.755,4,0.297
corey voss,nothing is impossible (walk through fire) - live,3DWLDj3gkN8KoBa4fsDXEw,32,0.00198,0.522,232867,0.869,0.0,A,0.0869,-4.601,Major,0.0332,103.992,4,0.278
planetshakers,nothing is impossible - live,6qwjRneJ0RGQnajODnU7eN,35,2.84e-05,0.479,259954,0.948,0.000226,C,0.792,-5.774,Major,0.0718,142.039,4,0.461
elevation worship,nothing is wasted - live,0BaI1f9egPEj5iBmlUvOTm,42,0.0404,0.483,396733,0.664,0.0,B,0.111,-7.366,Major,0.0437,130.085,4,0.186
seu worship,nothing like [holy] - live,7FfJxSjiwoS9GNUu70NiTt,35,0.00616,0.373,410187,0.803,7.57e-06,A,0.128,-5.518,Major,0.0605,150.011,4,0.221
hillsong united,nothing like your love - live/acoustic version,1QxkX2kd0wmlbPF0RwyV70,35,0.0257,0.477,536787,0.554,0.0,A,0.0943,-10.934,Major,0.0362,130.0,4,0.0754
hillsong united,nova - live,2122eG6EKLKGdLx3PLhNlC,26,0.0049,0.386,362133,0.828,1.1e-06,A,0.793,-5.907,Major,0.047,137.017,4,0.148
mosaic msc,now & forever - live,34HXIZhd4AcxRKvrKS1GJD,44,0.0314,0.54,315320,0.556,0.0,F,0.692,-6.898,Major,0.0331,125.011,4,0.283
queen,now i'm here - live at the hammersmith odeon,6UzSmURaa506OfZxFZci1J,61,0.142,0.347,265981,0.919,0.00542,A,0.714,-7.39,Major,0.139,133.86,4,0.13
hillsong worship,now that you're near - live,04JPidkSFQbVZBVvy6CwY4,23,0.00691,0.472,245067,0.966,1.48e-06,E,0.452,-5.42,Major,0.0639,117.99,4,0.394
bill engvall,now that's awesome (comedy bit) - live,25hSEHa1uchOKaoBjGzdVH,27,0.828,0.651,104933,0.806,0.0,A,0.681,-12.44,Minor,0.928,79.987,3,0.232
cyrille aimee,nuit blanche (live),1GoyNvRJycBHfiHPJvRgwz,35,0.774,0.597,355587,0.328,0.0,D,0.71,-11.82,Major,0.177,97.968,4,0.631
rodney carrington,nut sack - live,0shCRdqGY22W8kYZdCNFJz,26,0.873,0.546,302493,0.709,0.0,A#,0.707,-12.362,Major,0.904,126.329,5,0.24
elevation worship,o come to the altar (live),1lEk3U3MzbDeL5MNHkE9JU,72,0.00274,0.256,349587,0.564,0.0,B,0.743,-6.496,Major,0.0366,139.914,3,0.152
hillsong worship,o holy night - live,2Vo1CxtQb8cojhWrK7KFWD,28,0.00255,0.137,328440,0.516,0.0,G,0.106,-6.143,Major,0.0361,167.897,3,0.168
hillsong worship,o praise the name (anástasis) - live,0FBm7M8icvVmPWDmyUNCGy,59,0.0047,0.389,329213,0.488,0.0,C,0.64,-7.466,Major,0.0301,144.339,4,0.303
shane & shane,o praise the name (live),06JooBbucchucT6w3HaMlR,47,0.0261,0.421,292380,0.634,0.000182,C,0.116,-7.015,Major,0.0303,143.904,4,0.294
gateway worship,o the blood - live,3ERd26mAJIOgdCGzKe1Q7U,41,0.449,0.393,328467,0.395,0.0,G,0.131,-7.704,Major,0.0345,120.204,4,0.185
matt redman,o this god - live,15E38EuJrPNL54k1inCynk,30,0.000987,0.469,299827,0.878,0.0,A,0.686,-4.044,Major,0.0339,96.028,4,0.321
passion,o worship the king - live,0VGVBFNbeYD3Gq6ryoswJi,28,0.00373,0.372,237360,0.628,4.63e-06,G#,0.666,-5.378,Major,0.0278,160.348,3,0.243
city and colour,"o' sister - live in vernon, bc april 13th, 2017",4nIl4eJOZVBWQELcM53beU,33,0.938,0.392,259776,0.176,0.00571,B,0.714,-12.187,Minor,0.0364,75.803,4,0.316
jesus culture,obsession - live,1OJPJGPQUMLY2uA83aeYuz,31,0.00975,0.431,505920,0.494,0.000294,D,0.706,-8.156,Major,0.0313,139.959,4,0.0996
slightly stoopid,ocean - live,3Auikj2i8lZmBFpxYZez3G,25,0.0624,0.343,326869,0.767,0.0235,D,0.7,-6.577,Major,0.0497,164.914,4,0.544
hillsong united,oceans (where feet may fail) - live,0LlDzdlvJWoEcLwtUWI7El,45,0.773,0.32,486053,0.217,0.0,D,0.085,-11.433,Major,0.0327,124.735,4,0.136
hillsong united,oceans (where feet may fail) - live at red rocks,3rIxnCByhbAz0cVglg1QVb,50,0.139,0.238,589200,0.45,0.015,D,0.395,-11.662,Major,0.0386,124.983,4,0.0531
hillsong united,oceans (where feet my fail) - live/acoustic version,5aA2v6AQgFHsmZO87tiaec,45,0.272,0.494,589493,0.292,0.0,D,0.104,-13.825,Major,0.0325,125.561,4,0.0831
north point insideout,oceans - live,6HMDqUNELsE0P6qa1a19bP,29,0.502,0.468,348093,0.649,7.29e-06,B,0.258,-5.719,Major,0.0309,129.962,4,0.109
hillsong worship,oceans will part - live / mighty to save album version,6ABnCw1KnkL8L8LFSIiHqJ,28,0.543,0.362,307200,0.342,0.0,B,0.103,-7.651,Major,0.0286,141.889,4,0.188
hillsong en español,océanos (donde mis pies pueden fallar) - live,2lyyDJyp9EWJ28drEu1PZv,49,0.442,0.28,259613,0.486,2.13e-06,D,0.0789,-7.682,Major,0.0305,124.773,4,0.155
the chi-lites,oh girl - live,1clImNojym4goNxc3Sbdd2,53,0.748,0.558,176653,0.455,4.15e-06,A,0.177,-9.744,Major,0.0318,72.348,4,0.45
aretha franklin,oh happy day - live,7xaEfxxPbV1GlxNpCoDA11,31,0.635,0.332,368333,0.808,0.0,F,0.777,-8.463,Major,0.0915,174.035,4,0.61
jesus culture,oh how i love you - live,6VzbDwDS05f57COPgzW42z,32,0.00312,0.274,401200,0.632,0.000232,A#,0.66,-6.811,Major,0.0405,127.884,3,0.153
all sons & daughters,oh how i need you - live,3yvMWXSQs2W5IVNBHkgZom,36,0.0788,0.241,245080,0.737,0.0,A,0.171,-6.811,Major,0.0483,101.125,4,0.195
united pursuit,oh how we love you (live) [feat. will reagan],0zbUgEi6aXPzrfzx5diJnV,47,0.46,0.278,321053,0.253,7.56e-05,D,0.128,-11.755,Major,0.038,118.316,4,0.125
brian johnson,"oh lord, you're beautiful - live",0YQqvC9j7g3dXuEkDHWXL9,32,0.782,0.346,184773,0.247,1.47e-05,C,0.146,-11.258,Major,0.0343,129.761,4,0.374
david crowder band,oh the glory of it all - live from passion/2007,6pI1mnrzZ5UGYVQT8rPulU,25,0.0198,0.4,331347,0.637,0.000147,B,0.112,-8.13,Major,0.0285,156.069,4,0.122
hillsong united,oh you bring - live,3nx11shfYYMprPRJYZcQoQ,32,0.103,0.386,384747,0.657,0.00013,G,0.251,-6.939,Major,0.0289,97.749,4,0.145
hillsong united,oh you bring - live in australia/2009,6a6hZu4gtwuGQpnT7Qi2ub,30,0.429,0.216,423240,0.522,1.93e-05,G,0.1,-8.629,Major,0.0326,195.498,4,0.0871
citipointe live,oh your love (live),0uv2BWpltpR29EVprlrLgi,32,0.000629,0.412,374213,0.622,0.0,D,0.11,-7.118,Major,0.0345,138.042,4,0.106
don omar,ojitos chiquitos - live,5RyHkNATESE1N7XecnXHsI,22,0.0265,0.682,155893,0.927,0.0,C#,0.323,-5.387,Minor,0.152,87.903,4,0.635
bruno major,old fashioned - live,4A8jZ0LVC73M0HP36Mt5r8,50,0.837,0.544,219920,0.125,0.0,D,0.129,-11.01,Major,0.0476,122.142,3,0.154
little feat,"old folks' boogie - live at the rainbow theatre, london, uk, 8/4/1977",5fBzkUKERnBWtjGAQUpsP6,31,0.3,0.618,268667,0.711,0.0194,C,0.658,-7.192,Major,0.027,87.569,4,0.887
miles davis,"oleo - live from olympia theatre, paris",3VvSRBNaobe0QIxy44WsWI,33,0.717,0.444,262520,0.414,0.0876,A#,0.0896,-13.144,Major,0.0755,161.175,4,0.668
the prodigy,omen - live,4nTbVA7pIu4wrmYKFyNzNz,39,0.00456,0.274,228627,0.98,0.00259,B,0.52,-4.536,Minor,0.264,139.977,4,0.321
the prodigy,omen reprise - live,04UxeBt5otMvTSZ8DACARC,41,0.015,0.222,81800,0.601,0.963,C#,0.532,-8.409,Minor,0.0421,93.337,5,0.18
chris mcclarney,on earth as it is in heaven - live,6CKZHA7w4PzDQ6W5HWQhY8,35,0.093,0.318,355319,0.624,0.0,D,0.681,-7.003,Major,0.0361,151.693,4,0.147
miles davis,"on green dolphin street - live from olympia theatre, paris",2nhqKYA2l9qNuPqIbdVqoQ,34,0.687,0.528,879013,0.343,0.623,C,0.398,-15.977,Minor,0.0509,120.891,4,0.497
kim walker-smith,on my side - live,7x7nZuNhvwAzMrhmaMXOdT,29,0.799,0.319,255240,0.289,0.0,C,0.679,-7.955,Major,0.0312,74.888,4,0.124
passion,once and for all - live,5404FNmKEl2owA7QbgAr9y,26,0.0127,0.413,350400,0.521,0.0,A,0.755,-6.005,Major,0.0364,78.03,4,0.098
united pursuit,one and only (live),74kqozkyAN278wMdgoooHF,39,0.52,0.442,578642,0.272,0.00258,E,0.0796,-11.69,Major,0.0285,134.181,4,0.042
hillsong worship,one desire - live,2VqYkuwMUySFZkdbrs4Gd9,27,0.0151,0.269,438533,0.728,3.11e-05,E,0.386,-7.837,Major,0.0314,155.344,4,0.255
keith jarrett,one for majid - live,1xKMxT6PFOr4RJWhoisP0t,55,0.662,0.546,407587,0.322,0.0299,C,0.76,-19.111,Major,0.037,96.07,4,0.488
hillsong worship,one thing - live,4VWVupm8eU3Njc7YIQHs0F,49,0.129,0.504,373267,0.513,0.0,C,0.685,-7.48,Major,0.0277,112.984,4,0.0941
passion,one thing remains - live,20iakTsX1xqTvcqKYH6W8k,50,0.0505,0.303,348520,0.675,0.000218,B,0.524,-6.012,Major,0.039,148.039,4,0.163
anti-flag,one trillion dollars - live acoustic at 11th street records,66VQ7oG7yAZgckYU72axmK,21,0.756,0.539,201353,0.607,0.0,B,0.31,-6.189,Major,0.0682,93.804,4,0.554
the allman brothers band,"one way out - live at the final fillmore east concert, 1971",3q7em8kVHiHpZbKQuVYwFQ,50,0.576,0.541,296147,0.733,0.0321,A,0.705,-9.04,Major,0.0491,106.734,4,0.725
"crosby, stills, nash & young",only love can break your heart - live,42v0CJq9mMTZh0cEdA0f3r,31,0.56,0.514,255547,0.257,0.0,A#,0.695,-12.739,Major,0.0482,103.703,3,0.307
hillsong young & free,only wanna sing - live,2ILMCXZVe2uiQ7095Zk4ye,50,0.0169,0.544,195480,0.822,1.43e-05,G,0.716,-6.597,Major,0.028,130.019,4,0.264
portishead,only you - live,5qGBCXeMfBdVYmakWxblBM,39,0.106,0.598,320507,0.377,0.0022,G,0.714,-9.915,Major,0.0559,120.05,4,0.122
eric church,"ooh la la - live at snhu arena, manchester, nh / april 29, 2017",7JJgbsDO1gsZm9AjkBWzfb,34,0.53,0.44,257646,0.851,0.0216,C,0.695,-6.67,Major,0.0801,158.74,4,0.463
hillsong worship,open heaven (river wild) - live,65UAXIxpJtVSHz05KjykmQ,53,0.0738,0.421,449387,0.456,0.0,A,0.699,-7.824,Minor,0.0286,138.056,4,0.0563
hillsong worship,"open my eyes - live in sydney, australia/2009",0krbb8MvXF4QBKUMKym9Ak,24,0.000187,0.358,242333,0.925,0.000538,G#,0.625,-5.288,Major,0.096,140.028,4,0.132
soja,open my eyes - live in virginia,3LmZ9KzcBAGGnlG9qVypv2,32,0.000781,0.67,220773,0.657,7.67e-05,F,0.507,-8.371,Minor,0.079,130.063,4,0.438
meredith andrews,open over us (live),7v4qvJHhz314Fcq0sLmyvR,54,0.112,0.225,452389,0.501,0.0,D#,0.0685,-8.296,Major,0.0341,143.912,4,0.111
slightly stoopid,open road - live,5pWHcv85dZ7n2ZTBwJ96ri,28,0.0122,0.395,243627,0.608,1.03e-05,G,0.38,-11.056,Major,0.0355,92.393,4,0.465
betty carter,"open the door - live at bradshaw's great american music hall, san francisco/1979",0OtrAb5V3PyreeaqDmwy68,38,0.682,0.522,308667,0.19,0.0574,G#,0.699,-20.128,Major,0.0358,98.903,4,0.521
michael w. smith,open the eyes of my heart - live,4um6ZMnib1I7VuG3c6jGm5,55,0.624,0.388,321933,0.568,1.64e-06,E,0.715,-9.395,Major,0.0338,107.965,4,0.207
elevation worship,open up our eyes - live,27MJBWH2Lo5GXLY0bAHrcA,44,0.0116,0.338,278107,0.788,0.0,B,0.483,-5.661,Major,0.0453,168.931,4,0.149
vertical worship,open up the heavens (feat. andi rozier and meredith andrews) [live],4XaFT4axtJPm2mjtrtapFS,37,0.000815,0.359,340133,0.775,0.00912,D,0.363,-4.814,Major,0.0304,98.979,4,0.267
hillsong united,open up the heavens - live,0Sy9MRvtOeR0z1apSglFdj,21,0.707,0.418,247000,0.625,0.0,G,0.0951,-7.377,Major,0.0324,129.9,4,0.13
hannibal buress,opening for tracy morgan - live,3AizMDxfbGDEK15NhkIJ5k,39,0.872,0.652,172644,0.849,0.0,D,0.63,-4.8,Major,0.93,92.119,3,0.434
ty dolla $ign,"or nah (feat. wiz khalifa) - live from the village, los angeles",6hYdhO1BF8V03tuF8pADKP,57,0.0385,0.703,263142,0.423,0.0,G#,0.0476,-8.589,Minor,0.0406,121.991,4,0.265
johnny cash,"orange blossom special - live at folsom state prison, folsom, ca (1st show) - january 1968",1qrtIWJwS62EVVv976tYXh,45,0.0663,0.647,181813,0.663,0.0228,C,0.737,-13.974,Major,0.0982,129.802,4,0.929
nao,orbit - live from air studios,1zxG0496hjejtlxjz0AyDY,46,0.389,0.537,234313,0.431,3.54e-06,G,0.109,-9.744,Major,0.0283,95.037,4,0.194
john legend,ordinary people - live from spotify milan,2UGuZUEnJMAcpYd5Xf4R5K,43,0.824,0.533,308720,0.258,0.0,G#,0.115,-9.344,Major,0.0417,111.91,5,0.503
duran duran,ordinary world - live,0vOYhExiILzlQxjHSinKET,21,0.0445,0.454,364893,0.711,4.72e-05,C#,0.751,-6.489,Minor,0.0329,139.71,4,0.341
christoph willibald gluck,"orfeo ed euridice - vienna version (1762), wq. 30; wotg/liebg i.a.30 / act 2 / scene 2: ballo. andante (danza degli spiriti beati) - live",3Y9DG88dAOa25l6fYOeADd,23,0.927,0.109,127880,0.0299,0.273,C,0.12,-29.542,Major,0.0419,173.603,3,0.223
amy schumer,original ending (live),7HoEbTQzyIeQKDoSXOJM3x,24,0.921,0.349,100065,0.599,0.00476,F#,0.397,-23.47,Minor,0.479,101.014,4,0.0296
charlie parker,ornithology - live,1c9KwiScmV0H6CxAowAo1T,31,0.906,0.505,266640,0.284,0.169,D,0.0782,-18.148,Major,0.055,117.222,4,0.685
kevin hart,ostrich - live from the laff house,0POfdBoKaq1UsU2KsKyXJR,20,0.869,0.408,239296,0.507,0.0,E,0.59,-10.8,Minor,0.358,83.921,4,0.738
giuseppe verdi,"otello / act 1: ""già nella notte densa...venga la morte"" - live in chicago & new york / 1991",22gBRxqxGeXoemlf2E2wkV,29,0.967,0.249,609533,0.177,1.64e-05,C#,0.697,-21.514,Major,0.0677,96.056,3,0.0435
hillsong worship,our father - live,4J1EhOb8BKWQrF2jEtyvqW,33,0.156,0.354,282947,0.598,1.31e-05,E,0.564,-5.868,Major,0.0304,141.819,4,0.142
hillsong worship,"our god is love - live in sydney, australia/2009",5H0M82X0xTywUIMNAgckLm,30,0.0417,0.433,244181,0.85,0.000584,F#,0.543,-6.271,Major,0.0415,120.033,4,0.385
jesus culture,our god reigns - live,4VwwBOCBAzJ2AcfgtfQknP,36,0.00469,0.186,325667,0.358,8.1e-05,C,0.11,-6.819,Major,0.0348,134.894,4,0.034
melody gardot,our love is easy - live,6BZxLaQJ2IMaUVLY4x0x2V,46,0.946,0.347,382307,0.0719,0.0266,F#,0.695,-20.843,Minor,0.0355,112.727,4,0.114
dispatch,out loud (live),1qmFsdNHa7QB1PRbSkkI0r,42,0.822,0.678,212160,0.262,0.0,E,0.096,-7.931,Minor,0.0617,80.953,4,0.231
john mayer trio,out of my mind - live in concert,2y1lBT2HdDaiF9ZftXAs9n,35,0.678,0.496,459200,0.364,0.175,G,0.351,-10.579,Major,0.0439,96.356,3,0.277
for king & country,out of the woods - live from sound stage studio,06cH7aLzCmSCJ7R3vaZ5gu,46,0.0733,0.379,248179,0.592,1.88e-05,C,0.0307,-6.213,Major,0.0383,176.065,4,0.218
dispatch,outloud (live),0H8E1vV3Wcx9UjZIG3qpY5,34,0.475,0.477,300787,0.709,7.35e-06,A,0.427,-7.929,Major,0.0741,91.328,4,0.452
the allman brothers band,outskirts of town - live,12MRHSwAhxzsklTVOlA1sC,35,0.227,0.32,509853,0.646,0.116,F,0.356,-10.189,Major,0.0534,169.146,3,0.541
portishead,over - live,48NzgPHtWgcR1alr1hDlUM,36,0.209,0.285,253533,0.514,6.65e-06,C#,0.707,-9.863,Major,0.0339,149.782,4,0.123
chris mcclarney,over and over - live,5NbNnaPeMmJ3gUHyFbzCbC,41,0.193,0.366,404707,0.564,0.0,A#,0.317,-7.717,Major,0.0353,141.75,3,0.21
kristene dimarco,over and over again - live,2iT4QFbE4qaQKj4l7KLB6E,26,0.00222,0.211,241319,0.513,1.55e-05,G,0.712,-11.171,Major,0.0375,53.711,4,0.115
the frights,over it - live,5lKE3H6Imj2AIsDZ0CSbxU,29,0.0206,0.432,215808,0.94,0.0,A,0.5,-6.315,Major,0.0733,129.882,4,0.627
the fray,over my head (cable car) [acoustic] - live,2IQvTnOS1sicZ3plBZL6KR,57,0.445,0.6,230133,0.467,0.0,G#,0.321,-9.056,Major,0.0274,117.121,4,0.583
alice in chains,"over now - live at the majestic theatre, brooklyn, ny - april 1996",7JGsjryRB00XsebAyy4Hy7,48,0.167,0.608,432560,0.502,0.00626,F,0.244,-10.45,Minor,0.0404,111.41,4,0.278
new life worship,overcome - live,4ENy3G9CMyjl6j5G5h0olf,27,0.0627,0.313,484775,0.779,0.0,B,0.514,-5.496,Major,0.048,136.099,3,0.259
red rocks worship,overflow (live),1xvioaPO8eZigxPTEZh9ZV,38,0.333,0.439,258213,0.611,0.0,B,0.736,-6.632,Major,0.0339,129.954,4,0.105
planetshakers,overflow - live,5CIkruxdrfcH4Ib2cUyQTv,44,0.0094,0.485,269351,0.855,0.00266,C,0.787,-7.323,Minor,0.0509,127.963,4,0.412
ndc worship,overture - live,5QRbEeMQDzu8uBDLBhrakI,37,0.0061,0.298,136527,0.774,0.692,C#,0.696,-7.925,Minor,0.0409,139.925,4,0.397
hillsong young & free,p e a c e - live,5QesHmwGaGWN4afSDPHfbN,45,0.0346,0.458,398227,0.65,0.0,C,0.611,-7.527,Major,0.0369,127.785,3,0.21
reel big fish,p.s. i hate you - live,0YLb6J477uAGTa14lrTaBD,33,0.0156,0.653,244947,0.984,0.0,G,0.0854,-2.313,Major,0.0929,100.119,4,0.885
bethel music,padre nuestro (live),5MPL8832azIUwbMJZqng5Q,46,0.00494,0.238,414280,0.689,0.00063,B,0.138,-5.346,Major,0.0363,138.867,4,0.329
bill engvall,pads - live,0raXAvHD6ylvOqWY9p05I2,28,0.799,0.444,274307,0.917,0.0,A,0.741,-13.384,Major,0.943,169.392,3,0.0411
otis redding,papa's got a brand new bag - live; whiskey version,62YYaU3RQgE7tIa77HSYwu,39,0.14,0.75,149973,0.756,0.00096,A#,0.36,-10.419,Minor,0.0802,131.46,4,0.96
astrid s,paper thin - live from studio,761fzY3KnNefVSx3CQikr7,62,0.889,0.545,196073,0.114,1.3e-06,C#,0.0973,-12.939,Major,0.0377,86.981,4,0.363
hillsong en español,para exaltarte - live,7sbdFS8AxkAZgdop0keKv7,30,0.00516,0.451,244443,0.918,0.0,F#,0.183,-5.826,Minor,0.0442,138.003,4,0.657
bethel music,partes (live),3BmA9DvlhZRuTrGAR8DVUH,46,0.00592,0.167,332213,0.5,0.00087,A,0.102,-7.785,Major,0.0319,142.053,4,0.0484
dispatch,passerby (live),6hGmH2fy9qpiUolj3WZDdY,31,0.0908,0.335,411053,0.885,0.000272,C#,0.713,-6.705,Minor,0.0962,92.764,4,0.433
hillsong young & free,passion - live,4rgMEtekJirSm5HyZlT8r2,39,0.612,0.281,458733,0.388,0.000464,F#,0.173,-9.342,Minor,0.0278,152.123,4,0.0708
norah jones,peace - live in nyc,4R7tRz8LBWQ0U0RYRygLVO,42,0.904,0.49,244200,0.297,0.151,F,0.697,-13.79,Minor,0.0336,135.124,4,0.14
hobo johnson,peach scone - live,6u1MsQXcc8Pql45SCgF2eP,55,0.318,0.532,239315,0.448,0.0,C,0.35,-11.679,Major,0.836,66.631,4,0.596
hannibal buress,penguin meat the parents - live,4pll29NcE2kgeCm3aOaUj1,39,0.911,0.665,207669,0.89,0.0,D#,0.398,-5.143,Minor,0.944,96.237,3,0.205
bill engvall,people amaze me (here's your sign) - live,5YXXSJfXBSD8NjW0uwhcr1,27,0.756,0.647,179800,0.772,0.0,G#,0.725,-14.119,Major,0.941,100.019,3,0.0969
first aid kit,perfect places - live from bbc radio 2,2hUyNUvpSlNBmYKCUNCLu5,64,0.278,0.454,218760,0.421,0.0,C#,0.141,-4.834,Minor,0.026,87.555,4,0.383
justice,phantom part 1 - live version,7KziJ9ghEm8C4TGnPWjozB,33,0.0668,0.479,170467,0.95,0.242,D,0.64,-4.401,Major,0.358,121.04,4,0.111
justice,phantom part 1.5 - live version,2oBteex06KP3hi59jNb2f5,34,0.361,0.489,285413,0.995,0.846,D,0.608,-4.427,Major,0.179,122.494,4,0.0803
edvard grieg,"piano concerto in a minor, op.16: 2. adagio - live",3gCYBFexR8dQZWeu4F15eu,53,0.981,0.19,398240,0.0149,0.897,C#,0.0735,-27.987,Major,0.042,107.488,3,0.0346
robert schumann,"piano concerto in a minor, op.54: 2. intermezzo (andantino grazioso) - live",0dON9pTOo2e56fdpE8aoDR,33,0.989,0.311,277463,0.084,0.732,F,0.189,-23.293,Major,0.035,106.178,4,0.131
pyotr ilyich tchaikovsky,"piano concerto no. 1 in b-flat minor, op. 23, th 55: 1. allegro non troppo e molto maestoso - allegro con spirito - live",2wB937I0Cr7mjb5plP2Hpj,32,0.966,0.254,1154000,0.15,0.842,C#,0.0947,-19.108,Major,0.0369,85.953,4,0.0668
sergei prokofiev,"piano concerto no. 3 in c major, op. 26: i. andante. allegro - live",4VR2Km8m5uasAur3GD0n1C,40,0.954,0.292,593173,0.111,0.863,C,0.113,-24.734,Major,0.0358,92.523,3,0.103
sergei rachmaninoff,"piano concerto no. 3 in d minor, op. 30: 1. allegro ma non tanto - live",1YgeuSYbnyGdXRjDfXPKAt,27,0.985,0.17,950280,0.054,0.919,A#,0.0946,-26.959,Major,0.0401,73.884,4,0.0508
wolfgang amadeus mozart,"piano concerto no.20 in d minor, k.466: 2. romance - live at severance hall, cleveland / 2010",5iNbFdlGQ7d1y2HfIfvdNP,50,0.988,0.209,575760,0.0314,0.84,A#,0.102,-26.249,Major,0.0343,81.629,4,0.0983
ludwig van beethoven,"piano concerto no.3 in c minor, op.37: 1. allegro con brio - live",7Hlirj8WRdyecJelgZwJfh,31,0.98,0.339,1015000,0.123,0.842,C,0.0686,-19.887,Minor,0.0369,136.476,4,0.132
ludwig van beethoven,"piano concerto no.3 in c minor, op.37: 2. largo - live",6Rptn6eQPfoY1FP5pt9NOY,28,0.985,0.198,707667,0.0235,0.911,E,0.113,-28.664,Major,0.0445,87.545,4,0.0381
ludwig van beethoven,"piano concerto no.3 in c minor, op.37: 3. rondo (allegro) - live",5RmuUbJ0lCZxRw2ynCUgiT,28,0.978,0.427,550840,0.171,0.812,C,0.236,-19.793,Minor,0.0361,112.933,4,0.32
sergei rachmaninoff,"piano concerto no.3 in d minor, op.30: 1. allegro ma non tanto - live",0lojfJXOlfshUTWRDw8fiz,33,0.99,0.229,948333,0.19,0.865,A#,0.0967,-20.869,Major,0.0351,61.811,4,0.0687
sergei rachmaninoff,"piano concerto no.3 in d minor, op.30: 2. intermezzo (adagio) - live",5CenHNcc29gGbqwWLnDbCh,30,0.989,0.175,660520,0.134,0.901,G#,0.151,-20.315,Major,0.0362,73.237,3,0.0363
sergei rachmaninoff,"piano concerto no.3 in d minor, op.30: 3. finale (alla breve) - live",1BkwcGrADnHY06DwpeQifw,30,0.984,0.314,835133,0.305,0.897,G,0.649,-17.206,Minor,0.0354,85.268,4,0.129
ludwig van beethoven,"piano concerto no.4 in g, op.58: 1. allegro moderato - live",7c5jtxhYT13kUepkDL9nTv,29,0.98,0.313,1157000,0.117,0.917,G,0.0445,-21.584,Major,0.0372,108.942,4,0.0549
wolfgang amadeus mozart,piano sonata no. 12 in f major k 332: ii. adagio - live,0culQ4HpYLKMn89iwaS46j,27,0.994,0.438,342855,0.00606,0.931,A#,0.094,-34.708,Major,0.0422,61.869,4,0.241
ludwig van beethoven,"piano sonata no. 14 in c sharp minor, op. 27, no. 2 -""moonlight"": 1. adagio sostenuto - live",4RlvT6CorrPqx1V6qj3hnk,35,0.991,0.108,268133,0.0154,0.918,C#,0.103,-35.522,Minor,0.0505,66.12,4,0.0906
